"obs","time...2","elapsed","date","hhmmss...5","averaging","Leaf_position","Scientist","Site","Species","Tree_Identifier","Leaf_number","Data_point","TIME...14","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","aVc","Edyn","Hr","Hs","dHs.dt","aVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME...64","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.U.0394.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","X.U.0394.CO2","CO2_s_d","CO2_r_d","X.U.0394.H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time...110","hhmmss...111","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","Data_QC","fourlettercode","SciName","k67.id","unique"
402,1660314160,3193,"20220812 10:22:39","10:22:39",1,4,"Emmy","walkup_tower","tbd","Tree10",1,"Traditional",1660314152,0.001056888,1.056888401,11.61608643,1484.412548,1072.298966,106.9576694,148.0644034,0.05075971,2.922589373,0.050274982,0.031465029,321.517499,32.6223067,31.81808387,4.726136118,60.00552854,2.707392088,4.511904409,2.01874403,-46.60877848,-128.577212,-9.919395655,136.4121129,11.42786456,1.062254707,11.61608643,1540.015797,1525.703939,0.001132277,65.32826549,1.056888401,25.90611373,27.13966485,-7.06e-06,81.99880679,107,21,1,0,51975.20757,2000.012903,1681.210548,0.840599851,0.160757712,6,0.5,"0: Broadleaf",2,TRUE,1660314152,1484.412548,1500.013871,27.14282903,25.90306452,1481.543548,27.12182903,500.1379355,99.6461,0.100027587,31.00204516,31.81808387,999.9,0,0,9995.750968,0,18.82018065,-15.69993871,1525.722903,1539.901613,1.237205806,1500.013871,25.90306452,2.704422581,2.581140323,22.3120129,21.54738387,2000.012903,0.980004806,0.019995587,0,2.748451613,0,18830.70323,17412.45161,40.437,41.375,40.34045161,39.937,40.59654839,1960.022581,39.99032258,0,1660314158,0,1660314198,"10:23:17",1660314198,1660314182,11,0.085,0,2.869,0.021,1500,26,0.38,0.12,5,6,"6-May",2.94417,2.80133,0.213751,0.215165,0.118228,0.114513,16166.3,16922,23902.9,25083,33733.4,35464.4,43568.2,46365,1.74923,1.9002,0.158176,0,29.2361,999.9,64,33.3,"32.9979",63.5169,22.5681,1,0.242322,0.395147,20.3239,5.22103,11.9069,5.00515,3.29103,"9999","9999","9999","999.9","1.85945",1.85441,1.85764,1.85608,1.85486,1.85455,1.85318,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.869,0.021,0.510626777,0.002771638,-1.15e-06,2.06e-10,-0.064474283,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,3.3,3.3,3.00049,2.30347,1.4978,2.29858,1.54785,2.34375,36.6233,14.815,18,374.125,511.396,28.6953,30.228,30.0002,30.0355,30.114,60.0667,23.3197,32.9485,28.6958,1500,25.9168,100.758,100.487,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L1"
404,1660314615,3648,"20220812 10:30:14","10:30:14",1,4,"Emmy","walkup_tower","tbd","Tree10",1,"Traditional",1660314607,0.00089325,0.893250147,11.51645884,1784.271333,1295.08483,129.1760961,177.9691955,0.042456721,2.92362159,0.042117148,0.0263535,321.5163786,32.66510121,31.86932333,4.739878428,59.91387098,2.703382181,4.512114034,2.036496247,-39.39233148,-136.5704665,-10.53503865,135.018542,11.54009789,0.893540133,11.51645884,1848.257009,1834.033333,0.007425365,65.48430812,0.893250147,26.06389363,27.1063497,1.28e-05,81.80835763,103,21,1,0,52004.38668,2000.006,1681.20474,0.840599848,0.160757707,6,0.5,"0: Broadleaf",2,TRUE,1660314607,1784.271333,1800.028,27.10338333,26.06050333,1781.194333,27.08538333,500.147,99.64336333,0.099984103,31.00286,31.86932333,999.9,0,0,10001.916,0,18.88162,-15.70856667,1834.031667,1848.192333,1.044845,1800.028,26.06050333,2.700867667,2.596755,22.29040333,21.64599,2000.006,0.9800057,0.0199947,0,2.6974,0,18270.66,17412.4,40.354,41.312,40.25,39.8162,40.5,1960.016,39.99,0,1660314613,0,1660314650,"10:30:50",1660314650,1660314635,13,-0.057,-0.004,3.077,0.018,1800,26,0.32,0.1,5,6,"6-May",2.94418,2.80102,0.237993,0.239315,0.118096,0.114979,15666.9,16400.8,23902.3,25083.2,33738.7,35446.4,43567.3,46364.6,1.75695,1.89933,0.155553,0,29.3374,999.9,63.5,33.5,"33.1101",63.467,22.8846,1,0.245633,0.552247,20.3236,5.22193,11.9072,5.0054,3.29115,"9999","9999","9999","999.9","1.85945",1.8544,1.8576,1.85608,1.85486,1.85453,1.85318,1.85632,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,3.077,0.018,0.660154479,0.002771638,-1.15e-06,2.06e-10,-0.063074089,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,3.1,3.3,3.47656,2.28638,1.4978,2.29858,1.54785,2.45483,36.7417,14.7362,18,378.145,511.306,28.4334,30.27,30.0003,30.0903,30.1742,69.5925,23.2781,27.7348,28.4345,1800,26.1046,100.756,100.487,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L1"
405,1660314802,3835,"20220812 10:33:21","10:33:21",1,4,"Emmy","walkup_tower","tbd","Tree10",1,"Traditional",1660314794,0.000835204,0.835203821,11.5032009,1984.103,1458.431702,145.4645223,197.8951738,0.039642261,2.923170519,0.039346002,0.024617684,321.5170702,32.68234899,31.87229333,4.740676041,59.88708123,2.702469735,4.512608862,2.038206306,-36.83248851,-136.714344,-10.54801909,137.4222186,11.55658474,0.840041811,11.5032009,2053.622874,2039.480667,-0.005355722,65.49164486,0.835203821,26.11506044,27.08989879,-4.63e-06,81.79579715,102,20,1,0,51991.15559,2000.010333,1681.20838,0.840599847,0.160757705,6,0.5,"0: Broadleaf",2,TRUE,1660314794,1984.103,1999.966333,27.09504333,26.11459333,1981.026,27.07504333,500.1463667,99.64036333,0.1000099,31.00478333,31.87229333,999.9,0,0,9999.642667,0,15.66379333,-15.74374,2039.473667,2053.595,0.976135567,1999.966333,26.11459333,2.699329667,2.602066,22.28103333,21.6794,2000.010333,0.9800062,0.0199942,0,2.586166667,0,18011.93667,17412.44333,40.5,41.437,40.43286667,40,40.625,1960.020333,39.99,0,1660314800,0,1660314842,"10:34:02",1660314650,1660314821,14,-0.057,0.002,3.077,0.02,1800,26,0.32,0.14,5,6,"6-May",2.94431,2.80116,0.252714,0.253983,0.118044,0.115121,15361.4,16081.9,23899,25080.3,33736.9,35437.4,43561.7,46359.3,1.75845,1.89818,0.157788,0,29.3026,999.9,63.2,33.6,"33.1415",63.457,22.3077,1,0.251463,0.490678,20.3235,5.22073,11.9077,5.00475,3.29118,"9999","9999","9999","999.9","1.85956",1.85446,1.8577,1.85608,1.85489,1.85455,1.85318,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,3.077,0.02,0.602512249,0.002771638,-1.15e-06,2.06e-10,-0.067375062,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,2.5,2.8,3.78052,2.27783,1.4978,2.29858,1.54785,2.45361,36.8366,14.6924,18,379.172,510.973,28.622,30.333,30.0002,30.146,30.2278,75.671,22.7623,25.499,28.6193,2000,26.173,100.743,100.475,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L1"
800,1660317253,6286,"20220812 11:14:12","11:14:12",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660317245,0.002525204,2.525204253,0.625277817,99.00994839,87.93935265,8.77042255,9.874522131,0.127053603,2.923242148,0.124063609,0.077802534,321.517373,32.22501216,31.6021871,4.668613366,60.19988155,2.713775579,4.507941725,1.954837787,-111.3615076,-97.00959887,-7.473834858,105.6724317,0.569366046,2.523843193,0.625277817,102.5023114,101.7339333,-7.66e-05,65.7128763,2.525204253,24.26946126,27.21622545,2.67e-05,81.43517563,0,0,1,0,51996.13325,2000.004516,1681.204131,0.840600168,0.160758324,6,0.5,"0: Broadleaf",2,TRUE,1660317245,99.00994839,99.99277097,27.21050968,24.26514516,98.24394839,27.19250968,500.142129,99.63263548,0.0999903,30.98663548,31.6021871,999.9,0,0,10000.8271,0,90.91484516,-1.033934774,101.725871,102.4795484,2.935112903,99.99277097,24.26514516,2.710031613,2.41759871,22.34607097,20.48214839,2000.004516,0.979993,0.0200071,0,2.777645161,0,25115.87419,17412.33871,41.645,42.87093548,41.687,41.18903226,41.69106452,1959.994516,40.01129032,0,1660317251,0,1660317277,"11:14:36",1660317277,1660317276,18,0.048,0.003,0.766,0.018,100,24,0.44,0.03,6,6,"6-Jun",2.94318,2.80107,0.0259309,0.026266,0.118153,0.109069,19987.8,20951.6,23860.8,25037.8,33674.1,35614.4,43500.1,46283.2,1.96665,1.86278,0.129715,0,29.5001,999.9,61.5,34.6,"34.1005",63.4082,22.8606,1,0.34405,0.89143,20.3216,5.21744,11.9068,5.0046,3.2911,"9999","9999","9999","999.9","1.85944",1.85444,1.85762,1.85608,1.85486,1.85452,1.85318,1.85631,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.766,0.018,0.453489391,0.002771638,-1.15e-06,2.06e-10,-0.074994813,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,4.8,4.6,0.374756,2.36206,1.4978,2.30103,1.54785,2.39624,37.6987,14.2984,18,498.579,495.979,28.3066,31.4524,30.0001,31.2194,31.3113,7.54678,31.0805,0,28.31,100,24.1806,100.594,100.308,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
801,1660317420,6453.5,"20220812 11:17:00","11:17:00",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660317412,0.002882812,2.882811563,-0.377629002,50.30764333,52.87485266,5.273294109,5.017262194,0.146045733,2.923129247,0.142109798,0.089163417,321.516192,32.15315043,31.58338333,4.663632344,60.1623426,2.715340646,4.513355912,1.948291697,-127.1319899,-90.7250417,-6.990005128,96.66915526,-0.41315301,2.879677225,-0.377629002,51.17004012,51.63532,-0.000227104,65.69535889,2.882811563,23.87052982,27.23294242,0.000282488,81.46276779,0,0,1,0,51989.29699,1999.997333,1681.19808,0.840600161,0.16075831,6,0.5,"0: Broadleaf",2,TRUE,1660317412,50.30764333,49.98579333,27.22648,23.86589,49.60864333,27.20948,500.1396333,99.63157,0.10003858,31.00768667,31.58338333,999.9,0,0,10000.28967,0,465.4389333,0.259353367,51.65110667,51.20792333,3.354542333,49.98579333,23.86589,2.712015333,2.377797,22.35809333,20.21334667,1999.997333,0.9799941,0.020006037,0,2.756266667,0,24835.51,17412.27,41.68286667,42.8666,41.67046667,41.1912,41.6954,1959.986667,40.01066667,0,1660317418,0,1660317448,"11:17:28",1660317448,1660317445,19,0.063,-0.002,0.699,0.017,50,24,0.51,0.04,6,6,"6-Jun",2.9431,2.80108,0.0133291,0.0133976,0.118172,0.107777,20244.1,21227,23858.8,25036.8,33670.3,35663.5,43497,46280.2,1.96623,1.86022,0.122368,0,29.6047,999.9,61.7,34.7,"34.4055",63.4682,22.6282,1,0.349484,1.28649,20.3186,5.22118,11.9063,5.00505,3.2912,"9999","9999","9999","999.9","1.85945",1.85443,1.8576,1.85608,1.85486,1.85455,1.85318,1.85627,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.699,0.017,0.501799635,0.002771638,-1.15e-06,2.06e-10,-0.071721598,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,2.4,2.4,0.263672,2.38892,1.4978,2.30103,1.54785,2.41699,37.747,14.2721,18,498.928,494.967,27.8953,31.5268,30.0007,31.3015,31.3982,5.31422,33.3659,0,27.8767,50,23.7559,100.586,100.303,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
802,1660317614,6647,"20220812 11:20:13","11:20:13",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660317606,0.003149633,3.149633273,5.621410811,391.6862333,322.4663192,32.15407726,39.0562011,0.159984668,2.923429554,0.155275083,0.097458516,321.5175898,32.0969066,31.57048333,4.660217876,60.05180449,2.712392118,4.516753728,1.947825758,-138.8988273,-86.62079522,-6.673112973,89.32485427,5.713353017,3.145190038,5.621410811,409.649547,402.7451879,-0.000355626,65.98707309,3.149633273,23.53261907,27.20785333,6.3e-05,81.0335075,0,0,1,0,51995.18819,2000.006333,1681.20562,0.840600148,0.160758286,6,0.5,"0: Broadleaf",2,TRUE,1660317606,391.6862333,400.0181,27.20199667,23.53152333,390.3192333,27.18999667,500.1482333,99.61296,0.100018847,31.02088667,31.57048333,999.9,0,0,10003.87233,0,840.8588333,-8.214826333,402.758,409.6581,3.667712,400.0181,23.53152333,2.709396,2.344044,22.34222333,19.98232333,2000.006333,0.979996,0.0200042,0,2.767633333,0,24464.90333,17412.36,41.937,43.25413333,42,41.5,41.9643,1959.996333,40.01,0,1660317611,0,1660317638,"11:20:37",1660317637,1660317638,20,-0.133,-0.006,1.367,0.012,400,24,0.36,0.03,6,6,"6-Jun",2.94281,2.80093,0.0865929,0.0880571,0.118016,0.106512,18733.5,19612.1,23849.6,25026.3,33667.5,35703.6,43482.2,46261.6,1.96467,1.85597,0.109151,0,29.7825,999.9,62,34.8,"34.767",63.4582,22.3798,1,0.369113,1.56578,20.316,5.22133,11.9069,5.0052,3.29145,"9999","9999","9999","999.9","1.85949",1.85448,1.85765,1.85608,1.85486,1.85455,1.85318,1.85637,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.367,0.012,0.564756026,0.002771638,-1.15e-06,2.06e-10,-0.07350126,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,2.8,2.8,1.02051,2.34253,1.4978,2.30103,1.54785,2.46338,37.8921,14.2546,18,499.588,493.888,27.5652,31.7393,30.0008,31.5183,31.621,20.4376,35.5006,0,27.5534,400,23.4265,100.55,100.262,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
803,1660317773,6806.5,"20220812 11:22:53","11:22:53",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660317765,0.00314327,3.143269563,7.757254977,588.5641333,491.7232598,49.02664101,58.6820369,0.160282482,2.923187317,0.155555248,0.09763514,321.5175621,32.07867144,31.52547,4.648320456,60.02188349,2.70795319,4.51160982,1.940367267,-138.6181877,-82.66954339,-6.367202248,93.86262873,7.703879511,3.155917348,7.757254977,614.5101335,604.9589818,0.004103978,65.95586165,3.143269563,23.48054108,27.14895333,1.28e-05,81.07262896,0,0,1,0,51991.5163,2000.009667,1681.20813,0.840600002,0.160758004,6,0.5,"0: Broadleaf",2,TRUE,1660317765,588.5641333,600.0345333,27.16,23.47678667,586.7901333,27.148,500.1398,99.60376,0.099965687,31.0009,31.52547,999.9,0,0,10003.41333,0,30.85552667,-11.53990667,604.9191667,614.4601667,3.674695333,600.0345333,23.47678667,2.704390667,2.338377,22.31182,19.94323667,2000.009667,0.9799997,0.0200006,0,2.911066667,0,24128.22,17412.4,42.3708,43.6082,42.375,41.91633333,42.3414,1960.009333,40.00033333,0,1660317771,0,1660317799,"11:23:18",1660317798,1660317799,21,0.051,0.001,1.774,0.012,600,24,0.38,0.03,5,6,"6-May",2.94272,2.80131,0.116877,0.118508,0.117792,0.106393,18104.3,18948.3,23840.2,25015.8,33665,35695.9,43466.7,46243.5,1.9622,1.85203,0.112481,0,29.6953,999.9,62.2,34.9,"35.0778",62.9982,22.8125,1,0.388732,1.69635,20.3139,5.21729,11.905,5.0048,3.29135,"9999","9999","9999","999.9","1.85954",1.85446,1.85766,1.85608,1.85487,1.85455,1.85321,1.85635,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.774,0.012,0.43129441,0.002771638,-1.15e-06,2.06e-10,-0.07936652,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,2.3,2.3,1.41357,2.34741,1.4978,2.30103,1.54785,2.38525,37.9891,14.2196,18,499.556,492.777,27.7744,31.9469,30.0013,31.7174,31.815,28.305,36.0396,0,27.7441,600,23.4133,100.513,100.222,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
805,1660318298,7330.9,"20220812 11:31:37","11:31:37",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660318290,0.002259882,2.259881501,9.51934782,985.9714667,819.5669309,81.70935072,98.29958399,0.113191498,2.921497782,0.110810383,0.069466251,321.5159599,32.2966265,31.58239333,4.663370226,60.00408747,2.70525027,4.508443315,1.958119956,-99.66077421,-93.52679959,-7.209179909,121.1192062,9.453851806,2.270863534,9.51934782,1025.143,1013.428303,0.00153429,65.73077241,2.259881501,24.48909289,27.12694788,-4.3e-05,81.40636521,0,0,1,0,51945.43122,1999.996,1681.19695,0.840600156,0.160758302,6,0.5,"0: Broadleaf",2,TRUE,1660318290,985.9714667,999.9991,27.13439333,24.48401667,983.6184667,27.11939333,500.1353333,99.59817,0.100033567,30.98858667,31.58239333,999.9,0,0,9994.331667,0,31.69106667,-14.08471333,1013.405,1025.096667,2.643239333,999.9991,24.48401667,2.701825,2.438563667,22.29623,20.62216,1999.996,0.9799936,0.02000652,0,2.4108,0,23574.19333,17412.26,41.8708,43,41.93286667,41.30786667,41.875,1959.985667,40.01033333,0,1660318295,0,1660318328,"11:32:07",1660318328,1660318323,23,0.043,0.001,2.353,0.015,1000,25,0.33,0.04,5,6,"6-May",2.94279,2.80136,0.165345,0.166862,0.117719,0.109612,17115.1,17914.4,23846.6,25023.7,33677.6,35579.4,43476.6,46257.4,1.96238,1.85567,0.127424,0,29.5162,999.9,62.1,35.2,"35.6106",63.4283,22.3798,1,0.373247,0.906697,20.3207,5.22088,11.9072,5.00515,3.29147,"9999","9999","9999","999.9","1.85958",1.85451,1.85768,1.85611,1.85486,1.85455,1.85319,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.353,0.015,0.482268074,0.002771638,-1.15e-06,2.06e-10,-0.075066394,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,8.3,4.9,2.14722,2.31445,1.4978,2.30103,1.54785,2.39746,38.208,14.1758,18,499.385,494.912,28.2464,31.827,29.9997,31.6793,31.7771,42.9869,33.6761,0,28.2514,1000,24.4372,100.537,100.252,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
806,1660318460,7493.4,"20220812 11:34:20","11:34:20",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660318452,0.002045949,2.045948602,9.793509256,1185.325,992.3302654,98.93888207,118.1811484,0.101301387,2.922576221,0.099390381,0.062287682,321.5172552,32.37209202,31.65241,4.681939875,59.94191167,2.70558,4.513669859,1.976359875,-90.22633335,-101.3916267,-7.816009056,122.0832862,9.797453929,2.065360536,9.793509256,1230.36759,1218.480424,-0.030846215,65.73668495,2.045948602,24.72712557,27.11564848,-9.54e-05,81.39741406,0,0,1,0,51972.75526,2000.004,1681.20368,0.840600159,0.160758306,6,0.5,"0: Broadleaf",2,TRUE,1660318452,1185.325,1200.015667,27.13623667,24.72572,1182.905,27.11723667,500.1370333,99.60360333,0.099978747,31.00890667,31.65241,999.9,0,0,9999.940667,0,71.56983,-14.57029,1218.498,1230.438333,2.400523333,1200.015667,24.72572,2.701871,2.462769333,22.29649667,20.78253,2000.004,0.979993,0.0200071,0,2.663566667,0,23314.82,17412.31667,41.7038,42.8246,41.75,41.187,41.75826667,1959.994,40.01066667,0,1660318458,0,1660318489,"11:34:48",1660318489,1660318486,24,-0.135,0.004,2.42,0.019,1200,25,0.34,0.05,5,6,"6-May",2.94284,2.80118,0.185757,0.187195,0.117706,0.110377,16698.5,17479,23849.5,25026.5,33682.8,35553.5,43481.4,46262.7,1.96318,1.85732,0.125568,0,29.5993,999.9,62,35.2,"35.5514",63.3283,22.3638,1,0.366979,1.33115,20.3184,5.22073,11.9063,5.0053,3.29133,"9999","9999","9999","999.9","1.85951",1.85447,1.8577,1.85613,1.85488,1.85455,1.85321,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.42,0.019,0.524343986,0.002771638,-1.15e-06,2.06e-10,-0.073944929,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,2.2,2.3,2.49512,2.30835,1.4978,2.30103,1.54785,2.4292,38.2568,14.1408,18,499.273,495.41,27.7455,31.7407,30,31.5983,31.7003,49.9501,33.0522,0,27.7466,1200,24.6876,100.549,100.263,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
807,1660318787,7820.4,"20220812 11:39:47","11:39:47",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660318779,0.001473659,1.473659311,10.41898732,1485.377333,1203.46549,119.9747332,148.0788196,0.071192645,2.922235338,0.070242949,0.043986114,321.5180248,32.52411149,31.76817667,4.712784478,59.78705429,2.699068268,4.514469395,2.013716209,-64.98837564,-119.1286571,-9.189766658,128.2112254,9.980273346,1.484818078,10.41898732,1538.869485,1526.212182,-0.032284357,65.72802146,1.473659311,25.33935925,27.05969758,-4.11e-05,81.41098771,0,0,1,0,51962.25931,2000.008333,1681.20736,0.840600178,0.160758343,6,0.5,"0: Broadleaf",2,TRUE,1660318779,1485.377333,1499.996333,27.07433,25.34125667,1482.322333,27.06033,500.1349667,99.59110333,0.09994233,31.01201333,31.76817667,999.9,0,0,9999.25,0,32.15211,-15.02220667,1526.296667,1538.995667,1.732094,1499.996333,25.34125667,2.696263667,2.523763,22.26236333,21.18056,2000.008333,0.9799939,0.02000623,0,2.668566667,0,22805.38667,17412.37333,41.875,42.937,41.8624,41.375,41.937,1959.996333,40.012,0,1660318785,0,1660318818,"11:40:17",1660318818,1660318807,25,0.392,-0.004,3.055,0.014,1500,25,0.21,0.06,4,6,"6-Apr",2.94274,2.80117,0.213027,0.21436,0.117509,0.112352,16135.9,16890.9,23846.1,25022.4,33687.7,35469.6,43476.7,46255,1.9622,1.85718,0.125006,0,29.7352,999.9,61.8,35.4,"35.8352",63.5683,22.8405,1,0.374174,1.54959,20.3159,5.21789,11.906,5.00505,3.29137,"9999","9999","9999","999.9","1.85959",1.85452,1.85772,1.8561,1.8549,1.85455,1.85327,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,3.055,0.014,0.391629568,0.002771638,-1.15e-06,2.06e-10,-0.070086566,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,5,5,2.99683,2.33154,1.4978,2.30103,1.54785,2.26318,38.4034,14.0883,18,498.84,495.467,27.5584,31.8041,30.0003,31.6193,31.7205,60.0044,31.0814,0,27.5523,1500,25.4785,100.537,100.247,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
808,1660319063,8095.9,"20220812 11:44:22","11:44:22",1,2,"Emmy","walkup_tower","tbd","Tree10",2,"Traditional",1660319055,0.001089983,1.089982737,10.0358515,1785.260097,1420.129747,141.5589006,177.9551883,0.052069469,2.921541465,0.051559358,0.032270013,321.5168364,32.61618721,31.82921613,4.729118812,59.84333521,2.700374544,4.512406493,2.028744268,-48.06823868,-129.9771181,-10.03163854,133.4398411,10.34975878,1.099350282,10.0358515,1847.982745,1835.554364,0.013459266,65.74055066,1.089982737,25.82061735,27.09269697,1.86e-05,81.39165725,0,0,1,0,51943.6582,2000.001613,1681.201655,0.84060015,0.160758289,6,0.5,"0: Broadleaf",2,TRUE,1660319055,1785.260097,1800.030968,27.09036452,25.80722903,1782.547097,27.07336452,500.1350968,99.58018065,0.100078084,31.00399677,31.82921613,999.9,0,0,9996.386452,0,31.67224194,-14.2358,1835.506452,1847.717097,1.275469355,1800.030968,25.80722903,2.696899677,2.56988871,22.26624516,21.47602581,2000.001613,0.979996,0.0200042,0,2.748741935,0,22337.6871,17412.31613,42.125,43.187,42.07216129,41.667,42.129,1959.991613,40.01,0,1660319060,0,1660319095,"11:44:55",1660319095,1660319089,26,-0.543,0.005,2.713,0.017,1800,26,0.32,0.06,4,6,"6-Apr",2.94275,2.80109,0.237182,0.238386,0.117558,0.113709,15632.4,16365.5,23836.6,25011.9,33674.5,35402,43461.2,46236,1.95993,1.8548,0.126038,0,29.7917,999.9,61.4,35.5,"35.8037",63.2784,22.2837,1,0.392744,1.5773,20.3155,5.21744,11.906,5.0049,3.29153,"9999","9999","9999","999.9","1.85959",1.85455,1.85775,1.85619,1.85499,1.85457,1.85332,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.713,0.017,0.783325533,0.002771638,-1.15e-06,2.06e-10,-0.07373894,0.010669932,-0.000345289,2.38e-06,1,2115,2,30,4.1,4.3,3.47412,2.29126,1.4978,2.30103,1.54785,2.46094,38.5995,14.062,18,498.808,495.289,27.5362,32.0241,30.0005,31.8025,31.9003,69.5693,29.6588,0,27.5272,1800,25.8897,100.499,100.206,"OK","VICA","Vismia cayennensis","K67-WT-13","K6713L2"
